sentence_id;sentence;label
171;Haradinaj appointment upsets Serbia BELGRADE -- Saturday - Serbian government officials called an extraordinary meeting today to discuss the appointment of Ramus Haradinaj as Prime Minister of Kosovo.;world
172;NFL Wrap: Dillon Helps Patriots Earn 21st Successive Win (Reuters) Reuters - Corey Dillon rushed for 115 yards as\the New England Patriots beat the New York Jets 13-7 at Foxboro\Sunday to take their record winning streak to 21 games.;sports
173;Dozens charged in spam, scam crackdown Federal and state law enforcement agencies have quietly arrested or charged dozens of people with crimes related to junk e-mail, identity theft and other online scams in recent weeks, according to several people involved in the actions.;scitech
174;Screensaver hits back at spammers INTERNET users fed up with spam can go on the offensive by downloading a screensaver aimed at hitting junkmailers in the pocket, net portal Lycos said.;scitech
175;German recovery already running out of steam: research institutes (AFP) AFP - The German economy, which grew strongly in the first half of this year on the back of robust exports, will see a slowdown next year as a result of the braking effects of runaway oil prices and a tailing off of foreign demand for German-made goods, top research institutes warned.;business
176;Beckham is e-male of choice ENGLAND soccer captain David Beckham is at the centre of a fresh scandal, this time an innocent victim involving a Spanish prostitute.;scitech
177;How to make a gigapixel picture A Dutch team has created the world's biggest digital picture, assembled from 600 individual snaps.;world
178;Update 2: Immucor CEO to Step Aside During Probe Immucor Inc. said president and chief executive are under criminal investigation in Italy for alleged improper payments to a doctor, the maker of blood-testing equipment said Tuesday.;business
179;Sony's SXRD Projection TV to Take on DLP New rear-projection technology from Sony to be featured in new HDTV.;scitech
180;SpaceShipOne Completes First of Two X Prize Flights (Update1) SpaceShipOne, financed by Microsoft Corp. co-founder Paul Allen and built by aviation pioneer Burt Rutan, rocketed 62 miles over the California desert, completing the first half of;scitech
181;Devil Rays Top Wins Mark in Beating Tigers The Tampa Bay Devil Rays set a franchise record with their 70th victory, beating the Detroit Tigers 7-4 Sunday behind Matt Diaz and John Halama.;sports
182;Security Council visits DR Congo UN Security Council envoys are visiting eastern DR Congo, where UN troops maintain a fragile peace.;world
183;Ukraine appears set for new poll It looks likely that Ukraine will hold a new election as it awaits a supreme court verdict on electoral fraud.;world
184;Microsoft files seven new spam lawsuits The seven lawsuits were filed on Wednesday in Washington State Superior Court in King County against John Doe defendants who have yet to be identified.;scitech
185;Congress Abandons Highway, Welfare Bills (AP) AP - Lawmakers, fighting among themselves and with the White House, have given up trying to pass highway and welfare bills this year that held the promise of tens of thousands of jobs.;world
186;"Pakistan Publishes 'Most-Wanted Terrorists' List (Reuters) Reuters - Pakistan published pictures of six\""most-wanted terrorists"" on Wednesday and offered rewards for\information leading to the arrest of two al Qaeda-linked\militants wanted over assassination attempts on the president.";world
187;Sports: Denney says says go-go boots helped prevent serious injury MINNEAPOLIS Cleveland Indians pitcher Kyle Denney says the go-go boots he was wearing may have prevented a bullet from seriously injuring his leg.;sports
188;UNC Stops Tennessee Rashad McCants scores 27 points and North Carolina rides a sharp first half to a 94-81 victory over Tennessee in the semifinals of the Maui Invitational.;sports
189;BSkyB subscribers beats forecasts BSkyB sees its share price rise after it reports better-than-expected new subscriber numbers.;scitech
190;New Hummer Is Slimmer and Cheaper General Motors will unveil a new Hummer on Wednesday that will be smaller, cheaper and less gas-hungry than its predecessors.;business
191;Prospect of Houston is no problem for Henman IT IS two years since Tim Henman enjoyed top billing at a championship and there, in Basle, he reached the quarter- finals before losing to David Nalbandian.;sports
192;Internet service providers file more spam lawsuits In a second round of lawsuits four major US internet service providers (ISPs) are taking on senders of e-mail spam and unwanted commercial messages sent via instant messaging.;scitech
193;Yahoo Joins Trend to Personalize Searches (AP) AP - Following a recent industry trend, Internet giant Yahoo Inc. is adding new search engine tools that will enable users to create personal folders and share their favorite links with others.;scitech
194;Nedved Quits Czech Republic Juventus playmaker Pavel Nedved has officially announced his retirement from international football, a decision hed been flirting with for months.;sports
195;As Sun reveals Solaris 10, users pleased While Sun Microsystems on Monday held its official launch of the Solaris 10 operating system, the future of the operating system, and perhaps Sun itself, was being decided many miles away, at organizations such as the Philadelphia Stock Exchange and FedEx;scitech
196;Science, Politics Collide in Election Year (AP) AP - With more than 4,000 scientists, including 48 Nobel Prize winners, having signed a statement opposing the Bush administration's use of scientific advice, this election year is seeing a new development in the uneasy relationship between science and politics.;scitech
197;Nanotech will tap nature's potential, investor says Venture capitalist says a revolution is at hand, despite a setback like Nanosys' canceled IPO.;scitech
198;Ballmer Says Microsoft Will Crush Apple Speaking in London on Sunday, Microsoft CEO Steve Ballmer said that Microsoft, not Apple, will dominate the future of digital technology in the home.;scitech
199;Nov. Job Creation Number Lower Than Expected The Labor Department said Friday that U.S. employers added 112,000 new jobs overall in November as the unemployment rate dropped to 5.4 percent.;business
200;NHL Draft Will Wait on New Contract (AP) AP - There won't be an NHL entry draft before a collective bargaining agreement is reached with the players' association, the director of the league's scouting department said.;sports
201;Sony u-turn over MP3 music files Sony says its digital music players will now play MP3 music tracks, and not just its own format.;scitech
202;Windows XP SP2 respite to end After a nine-day postponement, Microsoft Corp. on Wednesday plans to start pushing out Windows XP Service Pack 2 (SP2) to PCs running Windows XP Professional Edition.;scitech
203;Video Cameras at Movies Would Be Crime (AP) AP - Using video cameras to record films in movie theaters would become a federal crime punishable by up to six years in prison under a bill passed Tuesday by the House.;scitech
204;Bloggers become weapon in US presidential election (AFP) AFP - The 2004 presidential campaign has marked the coming of age for Internet 'blog' journals as a cutting edge political tool for raising cash and revving up political support.;scitech
205;Report Says Dozens Of Iraqi Policemen Abducted A policeman who says he escaped from the ambush said a group of around 20 armed men attacked a hotel occupied by the policemen near the Jordanian border.;world
206;Aussies and Reubens grab Chelsfield SHOPPING centres giant Westfield has cut a deal with fellow Australian developer Multiplex and billionaires Simon and David Reuben to carve up property group Chelsfield in a purchase worth 2.;business
207;Ameritrade customer trading up 26 pct in Nov. Online brokerage Ameritrade Holding Corp. (AMTD.O: Quote, Profile, Research) said on Friday that customer stock trading activity surged 26 percent during November, and has risen;business
